line;tag;pred
To permit compliance with the Securities Act in connection with the sale of the Notes in reliance on Rule 144A, the Issuer will be required under the Trust Deed to furnish upon request to a holder or beneficial owner who is a QIB of a Note sold in reliance on Rule 144A or a prospective investor who is a QIB designated by such holder or beneficial owner the information required to be delivered under Rule 144A(d)(4) under the Securities Act if at the time of the request the Issuer is neither a reporting company under section 13 or section 15(d) of the United States Securities Exchange Act of 1934, as amended, nor exempt from reporting pursuant to Rule 12g3-2(b) under the Exchange Act. All information made available by the Issuer pursuant to the terms of this paragraph may also be obtained during usual business hours free of charge at the office of the Principal Paying Agent.;p;
General Notice;h2;
;p;
EACH PURCHASER OF THE NOTES MUST COMPLY WITH ALL APPLICABLE LAWS AND REGULATIONS IN FORCE IN EACH JURISDICTION IN WHICH IT PURCHASES, OFFERS OR SELLS SUCH NOTES OR POSSESSES OR DISTRIBUTES THIS OFFERING CIRCULAR AND MUST OBTAIN ANY CONSENT, APPROVAL OR PERMISSION REQUIRED FOR THE PURCHASE, OFFER OR SALE BY IT OF SUCH NOTES UNDER THE LAWS AND REGULATIONS IN FORCE IN ANY JURISDICTIONS TO WHICH IT IS SUBJECT OR IN WHICH IT MAKES SUCH PURCHASES, OFFERS OR SALES, AND NONE OF THE ISSUER, THE ARRANGER, THE INITIAL PURCHASER, THE INVESTMENT MANAGER, THE TRUSTEE (OR ANY OF THEIR RESPECTIVE AFFILIATES) OR THE COLLATERAL ADMINISTRATOR SPECIFIED HEREIN SHALL HAVE ANY RESPONSIBILITY THEREFOR.;p;
THE NOTES ARE SUBJECT TO RESTRICTIONS ON TRANSFERABILITY AND RESALE AND MAY NOT BE TRANSFERRED OR RESOLD EXCEPT AS PERMITTED UNDER THE SECURITIES ACT 1933, AS AMENDED, AND THE APPLICABLE STATE SECURITIES LAWS, PURSUANT TO REGISTRATION OR EXEMPTION THEREFROM. INVESTORS SHOULD BE AWARE THAT THEY MAY BE REQUIRED TO BEAR THE FINANCIAL RISKS OF THIS INVESTMENT FOR AN INDEFINITE PERIOD OF TIME.;p;
Commodity Pool Regulation;h2;
;p;
IF TRADING OR ENTERING INTO HEDGE AGREEMENTS WOULD RESULT IN THE ISSUER’S ACTIVITIES FALLING WITHIN THE DEFINITION OF A “COMMODITY POOL” UNDER THE COMMODITY EXCHANGE ACT, THE INVESTMENT MANAGER EXPECTS TO BE EXEMPT FROM REGISTRATION WITH THE COMMODITY FUTURES TRADING COMMISSION (THE “CFTC”) AS A COMMODITY POOL OPERATOR (A “CPO”) PURSUANT TO CFTC RULE 4.13(a)(3). THEREFORE, UNLIKE A REGISTERED CPO, THE INVESTMENT MANAGER WOULD NOT BE REQUIRED TO DELIVER A CFTC DISCLOSURE DOCUMENT TO PROSPECTIVE INVESTORS, NOR WOULD IT BE REQUIRED TO PROVIDE INVESTORS WITH CERTIFIED ANNUAL REPORTS THAT SATISFY THE REQUIREMENTS OF CFTC RULES APPLICABLE TO REGISTERED CPOs. FURTHER, THE TRADING OR ENTERING INTO SUCH HEDGE AGREEMENT MUST NOT ELIMINATE THE ISSUER’S ABILITY TO RELY ON RULE 3A-7 UNDER THE INVESTMENT COMPANY ACT, UNLESS AND UNTIL THE ISSUER ELECTS TO RELY SOLELY ON THE EXEMPTION UNDER SECTION 3(C)(7) UNDER THE INVESTMENT COMPANY ACT.;p;
TABLE OF CONTENTS;h2;
;p;
Page;p;
OVERVIEW 1;p;
RISK FACTORS 19;p;
1. General Commercial Risks 19;p;
2. Relating to the Notes 22;p;
3. Relating to the Collateral Debt Obligations 55;p;
4. Relating to certain conflicts of interest 72;p;
TERMS AND CONDITIONS OF THE NOTES 79;p;
1 Definitions 80;p;
2 Form and Denomination, Title, Transfer and Exchange 138;p;
3 Status 141;p;
4 Security 167;p;
5 Covenants of and Restrictions on the Issuer 174;p;
6 Interest 177;p;
7 Redemption and Purchase 184;p;
8 Payments 196;p;
9 Taxation 197;p;
10 Events of Default 198;p;
11 Enforcement 201;p;
12 Prescription 206;p;
13 Replacement of Notes 207;p;
14 Meetings of Noteholders, Modification, Waiver and Substitution 207;p;
15 Indemnification of the Trustee 216;p;
16 Notices 217;p;
17 Additional Issuances 217;p;
18 Third Party Rights 220;p;
19 Governing Law 220;p;
USE OF PROCEEDS 221;p;
FORM OF THE NOTES 222;p;
BOOK ENTRY CLEARANCE PROCEDURES 227;p;
RATINGS OF THE NOTES 229;p;
THE ISSUER 231;p;
THE INVESTMENT MANAGER 234;p;
THE COLLATERAL ADMINISTRATOR, CALCULATION AGENT, PRINCIPAL PAYING AGENT, ACCOUNT BANK, CUSTODIAN, INFORMATION AGENT AND LIQUIDITY FACILITY PROVIDER 241;p;
THE RETENTION HOLDER AND RETENTION REQUIREMENTS 242;p;
THE PORTFOLIO 245;p;
DESCRIPTION OF THE INVESTMENT MANAGEMENT AND COLLATERAL ADMINISTRATION AGREEMENT 281;p;
DESCRIPTION OF THE LIQUIDITY FACILITY AGREEMENT 290;p;
HEDGING ARRANGEMENTS 297;p;
DESCRIPTION OF THE REPORTS 304;p;
TAX CONSIDERATIONS 310;p;
1. General 310;p;
2. Netherlands Taxation 310;p;
3. United States Federal Income Taxation. 311;p;
4. EU Directive on the Taxation of Savings Income 322;p;
CERTAIN ERISA CONSIDERATIONS 324;p;
PLAN OF DISTRIBUTION 328;p;
TRANSFER RESTRICTIONS 334;p;
GENERAL INFORMATION 349;p;
INDEX OF DEFINED TERMS 351;p;
ANNEX A S&P RECOVERY RATES357;p;
ANNEX B FORM OF ERISA CERTIFICATE362;p;
ANNEX C MOODY’S RECOVERY RATES 366;p;
OVERVIEW;h2;
;p;
The following Overview does not purport to be complete and is qualified in its entirety by reference to the detailed information appearing elsewhere in this offering circular (this “Offering Circular”) and related documents referred to herein. Capitalised terms not specifically defined in this Overview have the meanings set out in Condition 1 (Definitions) under “Terms and Conditions of the Notes” below or are defined elsewhere in this Offering Circular. An index of defined terms appears at the back of this Offering Circular. References to a “Condition” are to the specified Condition in the “Terms and Conditions of the Notes” below and references to “Conditions of the Notes” are to the “Terms and Conditions of the Notes” below. For a discussion of certain risk factors to be considered in connection with an investment in the Notes, see “Risk Factors”.;p;
Issuer Jubilee CLO 2014-XI B.V., a private company with limited liability (besloten vennootschap met beperkte aansprakelijkheid) incorporated under the laws of The Netherlands.;p;
Investment ManagerAlcentra Limited.;p;
Trustee Law Debenture Trust Company of New York.;p;
Initial PurchaserMerrill Lynch International.;p;
