line,tag,pred
"This Offering Circular has been prepared by the Issuer solely for use in connection with the offering of the Notes described herein (the “Offering”). Each of the Issuer, the Arranger and the Initial Purchaser reserves the right to reject any offer to purchase Notes in whole or in part for any reason, or to sell less than the stated initial principal amount of any Class of Notes offered hereby. This Offering Circular is personal to each offeree to whom it has been delivered by the Issuer, the Arranger, the Initial Purchaser or any Affiliate thereof and does not constitute an offer to any other person or to the public generally to subscribe for or otherwise acquire the Notes. Distribution of this Offering Circular to any persons other than the offeree and those persons, if any, retained to advise such offeree with respect thereto is unauthorised and any disclosure of any of its contents, without the prior written consent of the Issuer, is prohibited. Any reproduction or distribution of this Offering Circular in whole or in part and any disclosure of its contents or use of any information herein for any purpose other than considering an investment in the securities offered herein is prohibited.",p,{'POSITIVE': 0.0003127946984022856}
Available Information,h2,{'POSITIVE': 0.9761295914649963}
"To permit compliance with the Securities Act in connection with the sale of the Notes in reliance on Rule 144A, the Issuer will be required under the Trust Deed to furnish upon request to a holder or beneficial owner who is a QIB of a Note sold in reliance on Rule 144A or a prospective investor who is a QIB designated by such holder or beneficial owner the information required to be delivered under Rule 144A(d)(4) under the Securities Act if at the time of the request the Issuer is neither a reporting company under section 13 or section 15(d) of the United States Securities Exchange Act of 1934, as amended, nor exempt from reporting pursuant to Rule 12g3-2(b) under the Exchange Act. All information made available by the Issuer pursuant to the terms of this paragraph may also be obtained during usual business hours free of charge at the office of the Principal Paying Agent.",p,{'POSITIVE': 0.00031914940336719155}
General Notice,h2,{'POSITIVE': 0.9802603125572205}
"EACH PURCHASER OF THE NOTES MUST COMPLY WITH ALL APPLICABLE LAWS AND REGULATIONS IN FORCE IN EACH JURISDICTION IN WHICH IT PURCHASES, OFFERS OR SELLS SUCH NOTES OR POSSESSES OR DISTRIBUTES THIS OFFERING CIRCULAR AND MUST OBTAIN ANY CONSENT, APPROVAL OR PERMISSION REQUIRED FOR THE PURCHASE, OFFER OR SALE BY IT OF SUCH NOTES UNDER THE LAWS AND REGULATIONS IN FORCE IN ANY JURISDICTIONS TO WHICH IT IS SUBJECT OR IN WHICH IT MAKES SUCH PURCHASES, OFFERS OR SALES, AND NONE OF THE ISSUER, THE ARRANGER, THE INITIAL PURCHASER, THE INVESTMENT MANAGER, THE TRUSTEE (OR ANY OF THEIR RESPECTIVE AFFILIATES) OR THE COLLATERAL ADMINISTRATOR SPECIFIED HEREIN SHALL HAVE ANY RESPONSIBILITY THEREFOR.",p,{'POSITIVE': 0.007132131606340408}
"THE NOTES ARE SUBJECT TO RESTRICTIONS ON TRANSFERABILITY AND RESALE AND MAY NOT BE TRANSFERRED OR RESOLD EXCEPT AS PERMITTED UNDER THE SECURITIES ACT 1933, AS AMENDED, AND THE APPLICABLE STATE SECURITIES LAWS, PURSUANT TO REGISTRATION OR EXEMPTION THEREFROM. INVESTORS SHOULD BE AWARE THAT THEY MAY BE REQUIRED TO BEAR THE FINANCIAL RISKS OF THIS INVESTMENT FOR AN INDEFINITE PERIOD OF TIME.",p,{'POSITIVE': 0.022657079622149467}
Commodity Pool Regulation,h2,{'POSITIVE': 0.9799970388412476}
"IF TRADING OR ENTERING INTO HEDGE AGREEMENTS WOULD RESULT IN THE ISSUER’S ACTIVITIES FALLING WITHIN THE DEFINITION OF A “COMMODITY POOL” UNDER THE COMMODITY EXCHANGE ACT, THE INVESTMENT MANAGER EXPECTS TO BE EXEMPT FROM REGISTRATION WITH THE COMMODITY FUTURES TRADING COMMISSION (THE “CFTC”) AS A COMMODITY POOL OPERATOR (A “CPO”) PURSUANT TO CFTC RULE 4.13(a)(3). THEREFORE, UNLIKE A REGISTERED CPO, THE INVESTMENT MANAGER WOULD NOT BE REQUIRED TO DELIVER A CFTC DISCLOSURE DOCUMENT TO PROSPECTIVE INVESTORS, NOR WOULD IT BE REQUIRED TO PROVIDE INVESTORS WITH CERTIFIED ANNUAL REPORTS THAT SATISFY THE REQUIREMENTS OF CFTC RULES APPLICABLE TO REGISTERED CPOs. FURTHER, THE TRADING OR ENTERING INTO SUCH HEDGE AGREEMENT MUST NOT ELIMINATE THE ISSUER’S ABILITY TO RELY ON RULE 3A-7 UNDER THE INVESTMENT COMPANY ACT, UNLESS AND UNTIL THE ISSUER ELECTS TO RELY SOLELY ON THE EXEMPTION UNDER SECTION 3(C)(7) UNDER THE INVESTMENT COMPANY ACT.",p,{'POSITIVE': 0.003988364711403847}
TABLE OF CONTENTS,h2,{'POSITIVE': 0.9843474626541138}
Page,p,{'POSITIVE': 0.0010108227143064141}
OVERVIEW 1,p,{'POSITIVE': 0.04158342629671097}
RISK FACTORS 19,p,{'POSITIVE': 0.3155730068683624}
1. General Commercial Risks 19,p,{'POSITIVE': 0.10113919526338577}
2. Relating to the Notes 22,p,{'POSITIVE': 0.007079726550728083}
3. Relating to the Collateral Debt Obligations 55,p,{'POSITIVE': 0.0035415724851191044}
4. Relating to certain conflicts of interest 72,p,{'POSITIVE': 0.004143033642321825}
TERMS AND CONDITIONS OF THE NOTES 79,p,{'POSITIVE': 0.03423411399126053}
1 Definitions 80,p,{'POSITIVE': 0.033018019050359726}
"2 Form and Denomination, Title, Transfer and Exchange 138",p,{'POSITIVE': 0.012860096991062164}
3 Status 141,p,{'POSITIVE': 0.005321833770722151}
4 Security 167,p,{'POSITIVE': 0.007327962666749954}
5 Covenants of and Restrictions on the Issuer 174,p,{'POSITIVE': 0.012965289875864983}
6 Interest 177,p,{'POSITIVE': 0.004854852799326181}
7 Redemption and Purchase 184,p,{'POSITIVE': 0.010424287989735603}
8 Payments 196,p,{'POSITIVE': 0.006887484807521105}
9 Taxation 197,p,{'POSITIVE': 0.006641593761742115}
10 Events of Default 198,p,{'POSITIVE': 0.01981598697602749}
11 Enforcement 201,p,{'POSITIVE': 0.0063392398878932}
12 Prescription 206,p,{'POSITIVE': 0.005852645728737116}
13 Replacement of Notes 207,p,{'POSITIVE': 0.008029202930629253}
"14 Meetings of Noteholders, Modification, Waiver and Substitution 207",p,{'POSITIVE': 0.01102983858436346}
17 Additional Issuances 217,p,{'POSITIVE': 0.0014901678077876568}
FORM OF THE NOTES 222,p,{'POSITIVE': 0.012822415679693222}
THE ISSUER 231,p,{'POSITIVE': 0.013903156854212284}
THE PORTFOLIO 245,p,{'POSITIVE': 0.006247162353247404}
DESCRIPTION OF THE REPORTS 304,p,{'POSITIVE': 0.009584869258105755}
3. United States Federal Income Taxation. 311,p,{'POSITIVE': 0.0031418907456099987}
TRANSFER RESTRICTIONS 334,p,{'POSITIVE': 0.0021130703389644623}
ANNEX B FORM OF ERISA CERTIFICATE362,p,{'POSITIVE': 0.17648109793663025}
OVERVIEW,h2,{'POSITIVE': 0.06056739762425423}
"Issuer Jubilee CLO 2014-XI B.V., a private company with limited liability (besloten vennootschap met beperkte aansprakelijkheid) incorporated under the laws of The Netherlands.",p,{'POSITIVE': 0.0012836336391046643}
Initial PurchaserMerrill Lynch International.,p,{'POSITIVE': 0.010466794483363628}
Notes,h2,{'POSITIVE': 0.0810050368309021}
“Aaa (sf)”,p,{'POSITIVE': 0.011223268695175648}
15-Apr,p,{'POSITIVE': 0.014959397725760937}
15-Apr,p,{'POSITIVE': 0.014959397725760937}
"€ 27,000,000",p,{'POSITIVE': 0.0026777847670018673}
“A (sf)”,p,{'POSITIVE': 0.008420968428254128}
“A2 (sf)”,p,{'POSITIVE': 0.011947643011808395}
15-Apr,p,{'POSITIVE': 0.014959397725760937}
3 month EURIBOR,p,{'POSITIVE': 0.002096464391797781}
6 month EURIBOR + 4.60% per annum,p,{'POSITIVE': 0.0002761110372375697}
"€ 16,000,000",p,{'POSITIVE': 0.0013694369699805975}
